retailer,original_name,original_specs,product_key,product_name,category,variant_storage,variant_color,price,stock,url,Promotion Details,Payment Promo,Other Promo,Voucher
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Xanh Dương Dây Vải,Watch,unknown_storage,Xanh Dương,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai,,,,
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 46mm (GPS + Cellular) Titan Xám,Watch,unknown_storage,Titan Xám,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-the-thao,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Xanh Dương,Watch,unknown_storage,Xanh Dương,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone,,,,
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 46mm (GPS + Cellular) Titan Xám Dây Milanese,Watch,unknown_storage,Titan Xám,17490000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-thep,,"Áp dụng cho sản phẩm từ 10.000.000₫ trở lên. | Chỉ áp dụng khi thanh toán bằng thẻ có đầu số: 520399, 523975, 524394, 518966. | Mỗi chủ thẻ được hưởng ưu đãi 1 lần trong suốt thời gian chương trình. | Áp dụng đồng thời với các chương trình khuyến mãi khác. | Ưu đãi không quy đổi ra tiền mặt, sản phẩm hay chuyển nhượng. | Chương trình không áp dụng đối với giao dịch hủy, hay hoàn tiền. Giao dịch phải thỏa điều kiện giao dịch thành công, không thuộc trường hợp gian lận giả mạo. | Áp dụng cho sản phẩm từ 5.000.000₫ trở lên. | Thời gian khuyến mãi: Từ 01/10/2025 đến 31/03/2026. | Chỉ áp dụng khi thanh toán bằng thẻ có đầu số: 539597; 539146; 356554 | Mỗi chủ thẻ được hưởng ưu đãi 1 lần trong suốt thời gian chương trình. | Áp dụng đồng thời với các chương trình khuyến mãi khác. | Ưu đãi không quy đổi ra tiền mặt, sản phẩm hay chuyển nhượng. | Chương trình không áp dụng đối với giao dịch hủy, hay hoàn tiền. Giao dịch phải thỏa điều kiện giao dịch thành công, không thuộc trường hợp gian lận giả mạo.",,
Mobile World,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,,apple_watch_se_3_gps,Apple Watch SE 2 (2024) 40mm (GPS) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,6390000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Ánh Sao Dây Vải,Watch,unknown_storage,Ánh Sao,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai,,,,
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3_gps,Apple Watch SE 2 (2024) 44mm (GPS) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,7290000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch SE 3 GPS + Cellular 40mm viền nhôm dây thể thao,,apple_watch_se_3_lte,Apple Watch SE 2 (2024) (LTE) 40mm (GPS + Cellular) Ánh Sao,Watch,unknown_storage,Ánh Sao,7890000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-gps-cellular-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 46mm (GPS + Cellular) Titan Vàng,Watch,unknown_storage,Titan Vàng,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-the-thao,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Ánh Sao,Watch,unknown_storage,Ánh Sao,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone,,,,
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3_gps,Apple Watch SE 2 (2024) 44mm (GPS) Xanh Dương,Watch,unknown_storage,Xanh Dương,7290000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch SE 3 GPS + Cellular 40mm viền nhôm dây thể thao,,apple_watch_se_3_lte,Apple Watch SE 2 (2024) (LTE) 40mm (GPS + Cellular) Xanh Dương,Watch,unknown_storage,Xanh Dương,7890000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-gps-cellular-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3_gps,Apple Watch SE 2 (2024) 44mm (GPS) Ánh Sao,Watch,unknown_storage,Ánh Sao,7290000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Bạc Dây Vải,Watch,unknown_storage,Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai,,,,
Mobile World,Apple Watch SE 3 GPS + Cellular 40mm viền nhôm dây thể thao,,apple_watch_se_3_lte,Apple Watch SE 2 (2024) (LTE) 40mm (GPS + Cellular) Ánh Sao,Watch,unknown_storage,Ánh Sao,7890000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-gps-cellular-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 46mm (GPS + Cellular) Titan Tự Nhiên,Watch,unknown_storage,Titan Tự Nhiên,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-the-thao,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Bạc,Watch,unknown_storage,Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone,,,,
Mobile World,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,,apple_watch_se_3_gps,Apple Watch SE 2 (2024) 40mm (GPS) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,6390000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch SE 3 GPS + Cellular 40mm viền nhôm dây thể thao,,apple_watch_se_3_lte,Apple Watch SE 2 (2024) (LTE) 40mm (GPS + Cellular) Xanh Dương,Watch,unknown_storage,Xanh Dương,7890000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-gps-cellular-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3_gps,Apple Watch SE 2 (2024) 44mm (GPS) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,7290000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Xanh Dương Dây Vải,Watch,unknown_storage,Xanh Dương,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai,,,,
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 46mm (GPS + Cellular) Titan Xám,Watch,unknown_storage,Titan Xám,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-the-thao,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Xanh Dương,Watch,unknown_storage,Xanh Dương,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone,,,,
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3_gps,Apple Watch SE 2 (2024) 44mm (GPS) Xanh Dương,Watch,unknown_storage,Xanh Dương,7290000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3_gps,Apple Watch SE 2 (2024) 44mm (GPS) Ánh Sao,Watch,unknown_storage,Ánh Sao,7290000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Ánh Sao Dây Vải,Watch,unknown_storage,Ánh Sao,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai,,,,
Mobile World,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 42mm (GPS) Nhôm Bạc Dây Vải,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-10-42mm-day-vai,,,,
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 46mm (GPS + Cellular) Titan Vàng,Watch,unknown_storage,Titan Vàng,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-the-thao,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Ánh Sao,Watch,unknown_storage,Ánh Sao,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone,,,,
Mobile World,Apple Watch SE 3 GPS 40mm viền nhôm dây thể thao,,apple_watch_se_3_gps,Apple Watch SE 2 (2024) 40mm (GPS) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,6390000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3_gps,Apple Watch SE 2 (2024) 44mm (GPS) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,7290000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 42mm (GPS) Nhôm Vàng Hồng Dây Vải,Watch,unknown_storage,Nhôm Vàng Hồng,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-10-42mm-day-vai,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Bạc Dây Vải,Watch,unknown_storage,Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai,,,,
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3_gps,Apple Watch SE 2 (2024) 44mm (GPS) Xanh Dương,Watch,unknown_storage,Xanh Dương,7290000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 46mm (GPS + Cellular) Titan Tự Nhiên,Watch,unknown_storage,Titan Tự Nhiên,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-the-thao,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Bạc,Watch,unknown_storage,Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone,,,,
Mobile World,Apple Watch SE 3 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_3_gps,Apple Watch SE 2 (2024) 44mm (GPS) Ánh Sao,Watch,unknown_storage,Ánh Sao,7290000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-3-40mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 42mm (GPS) Nhôm Đen Bóng Dây Vải,Watch,unknown_storage,Nhôm Đen Bóng,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-10-42mm-day-vai,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Xanh Dương Dây Vải,Watch,unknown_storage,Xanh Dương,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai,,,,
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 46mm (GPS + Cellular) Titan Xám,Watch,unknown_storage,Titan Xám,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-the-thao,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Xanh Dương,Watch,unknown_storage,Xanh Dương,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone,,,,
Mobile World,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 42mm (GPS) Ánh Sao Dây Vải,Watch,unknown_storage,Ánh Sao,10790182.0,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-10-42mm-day-vai,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây vải,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Ánh Sao Dây Vải,Watch,unknown_storage,Ánh Sao,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-vai,,,,
Mobile World,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 42mm (GPS + Cellular) Nhôm Bạc Dây Vải,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-10-lte-42mm-day-vai,,,,
Mobile World,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây thể thao,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 46mm (GPS + Cellular) Titan Vàng,Watch,unknown_storage,Titan Vàng,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-the-thao,,,,
Mobile World,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,,apple_watch_se_2,Apple Watch SE 2 44mm (GPS) Ánh Sao,Watch,unknown_storage,Ánh Sao,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-se-2-44mm-vien-nhom-day-silicone,,,,
Mobile World,Apple Watch Series 10 GPS 42mm viền nhôm dây vải,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 42mm (GPS) Nhôm Bạc Dây Vải,Watch,unknown_storage,Nhôm Bạc,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-10-42mm-day-vai,,,,
Mobile World,Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao,,apple_watch_series_11_aluminum_gps,Apple Watch Series 11 (GPS) 42mm (GPS) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,9190000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-42mm-vien-nhom-day-the-thao,,,,
Mobile World,Apple Watch Series 11 GPS + Cellular 42m viền Titanium dây thể thao,,apple_watch_series_11_aluminum,Apple Watch Series 11 (Nhôm) 42mm (GPS + Cellular) Unknown,Watch,unknown_storage,Unknown,18690000.0,Yes,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-gps-cellular-42m-vien-titanium-day-the-thao,,"Áp dụng cho sản phẩm từ 10.000.000₫ trở lên. | Chỉ áp dụng khi thanh toán bằng thẻ có đầu số: 520399, 523975, 524394, 518966. | Mỗi chủ thẻ được hưởng ưu đãi 1 lần trong suốt thời gian chương trình. | Áp dụng đồng thời với các chương trình khuyến mãi khác. | Ưu đãi không quy đổi ra tiền mặt, sản phẩm hay chuyển nhượng. | Chương trình không áp dụng đối với giao dịch hủy, hay hoàn tiền. Giao dịch phải thỏa điều kiện giao dịch thành công, không thuộc trường hợp gian lận giả mạo. | Áp dụng cho sản phẩm từ 5.000.000₫ trở lên. | Thời gian khuyến mãi: Từ 01/10/2025 đến 31/03/2026. | Chỉ áp dụng khi thanh toán bằng thẻ có đầu số: 539597; 539146; 356554 | Mỗi chủ thẻ được hưởng ưu đãi 1 lần trong suốt thời gian chương trình. | Áp dụng đồng thời với các chương trình khuyến mãi khác. | Ưu đãi không quy đổi ra tiền mặt, sản phẩm hay chuyển nhượng. | Chương trình không áp dụng đối với giao dịch hủy, hay hoàn tiền. Giao dịch phải thỏa điều kiện giao dịch thành công, không thuộc trường hợp gian lận giả mạo.",,
Mobile World,Apple Watch Series 10 GPS + Cellular 42mm viền nhôm dây vải,,apple_watch_series_10_aluminum,Apple Watch Series 10 (Nhôm) 42mm (GPS + Cellular) Nhôm Vàng Hồng Dây Vải,Watch,unknown_storage,Nhôm Vàng Hồng,,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-10-lte-42mm-day-vai,,,,
Mobile World,Apple Watch Series 11 GPS + Cellular 42mm viền nhôm dây thể thao,,apple_watch_series_11_aluminum_lte,Apple Watch Series 11 (GPS + Cellular) 42mm (Cellular) Nhôm Bạc,Watch,unknown_storage,Nhôm Bạc,12190000.0,No,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-gps-cellular-42mm-vien-nhom-day-the-thao,,,,
